16 32 32 32

22:00000000000000000000000000000000,00000000000000000000000000000000,00000001000000011110111000000001,00000000000000000000000000000000,00000000100000001000000000000000,00110110000000000001101100000011,01011100000100000001100001110000,01011100110110000000000000010000,01001010001000000000100000110000,01000000001010000001100001100000,00000010001011111001010001001000,01010110001000000011010000011000,01010000000001001000010000001001,00110000000000100000100000000101,00000001100000000001001000001001,00000100010000000001010100001000,00000000000000000000010010000100,00000000010000000000000110000000,00000000010000000000110000000000,00000001000000000001101000000000,00000000000000000001111000000000,00000000000000001100000000001100,00000000111100011100000001101100,00000001000010011100000111000100,00000000000100000000000000000100,00000001101101000000000000110010,00000000001000000000001110000000,00000000000010000000000000001000,00000000000000000000000000000000,00000000000111000000000010000001,00000000000000000000001111100010,00000000000000000000001000000000
23:00000000000000000000000000000000,00000000000000111000000000000000,00000000000000001000111000000001,00000001000001000100000011100001,00000000000000000000100000010011,01110111000000010011100000010011,01001100100110000111110100010000,00000000011110000001000000000000,00010100000001000000000000111101,00000110001000000000000000010101,00100000000000000000000000000001,00110001000001110000000000011000,00110000000000100000000000000000,00000000000000000000000000000100,00000000010000000000000000000001,00000000010000000000111000000100,00001000010100000010000010000000,00000000011101000101111010000000,00000010001010101001111100000000,00000000000000110010110000000000,00000000000000000011100000000000,00000000000000010000000000110000,00000000011100010000000001000000,00000000100110011100000001110000,00000001101101101100001000010000,00000000001100001000001001100010,00000000010000000000001000000000,00000000000010010000000000001000,00000000000000100000000000011000,00000000000000000000001110010001,00000000000000000000000010100100,00000000000000000000000000000000
24:00000000000000000000000000000000,00000000000000000000000000110010,00000110000000001000010001001100,00000000000001000100011010000001,01100010000001000000011100000001,01100000000001000010011100000001,00110101110001100010111110000000,00001101001000000010110001001000,00000000001000000100000001110000,00000011001000000111000000000001,00001100001000001110000001100000,00010000000000000000000000011000,00010000010000000000000000000000,00001000010000000000000000000000,00001100100000000000000000000001,00000001100000000000000000000000,00100001000000000001000110000000,00010000001101000010000010000000,00000000001100100111000110000000,00000000001101111100110000000000,00000000000000011100000000000000,00000000001011010000000000000000,00000000010011010000000001010000,00000000010011011100000010010000,00000001110001101100000100010000,00000001110000001000000100100010,00000111110000001000000101000000,00000010000100000000000000000100,00000010000100000000011001010100,00000010000010000000000101011000,00000000000000000000100101100110,00000000000000000000000000000000
25:00000000000000000000000000000000,00000000000000101000100000010000,00100000000000000001111110001111,00100000000001000011111100000000,00000000000001000010000000000010,01100000000001000000110010000010,01110001110001000100011001010101,00000010000000000011101110000000,00000000001000000000100000000000,00000011010000000000100000100001,00001011000000000000000000100000,00001100000000000010000000010001,00000000000000000000000000000000,00000010000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00100011000000000000011100000000,00000010000000000001000110000000,00000000001100000001000110000000,00000000001001000100010000000000,00000000001101110000000000000000,00000011001000100100000000000000,00000111110010000101100000100000,00000000000010001000000000100000,00000100000001001000000001010000,00001101100001000000000001000000,00001000000001101000000001100101,00001001000000110000000000000100,00001000000100000000000001000011,00000000000011000000000000110111,00000111000000000000100100010000,00000000000000000000000000000000
26:00000000000000000000000000000000,00000000000000011000100000000000,00100000000000100000001101000100,00000000000000000001000110000000,01000000000000000001011001000000,00100000000000100001100000000000,00000000000000011110000000010000,00000000110000000011100000000001,00000000000000000100111000000001,00000001000000000100001000000001,00000001100000000100000000010000,00000000100000000010000000001000,00000000000000001100100000000101,00000000000000000101100000000000,00110000000000000000000000000000,00100000000000000000000000000000,00100000000000000000000000000000,00000000000000000000101000000000,00000000000010000001000100000000,00000000001100000001001000000000,00000000001101100000111000000000,00000010110000000001100000000000,00000100111000000000010000000000,00000000000000000001100000100000,00000000000001100000000001010000,00011011000000101000000000000000,00010000000000000000000000100000,00010000000011000000000011100010,00000001110000100000001110010010,00001000010100100000000111001100,00000011100010000000000000001000,00000000000000000000011000000000
27:00000000000000000000000000000000,00000000000000001100000000000000,00111100000000000001110001000000,00000000000000000001000001111000,00000000000011010001010110000000,00110000000100011011111000010000,00000000001110000011100000010000,00000000001000000001000000010000,00000000101100000011000000010000,00000000000000000101101000010010,00000000000000000000101110001100,00000000000000001111110000000000,00000000000000011100100000000000,00011000000000010100110000000000,01001000000000000110000000000000,00111000000000010111000000000000,00011001100000000110000000000000,00001000000000001100011000000000,00000000000000000010000000000000,00000000000011100001000100000000,00000000001110010000100000000000,00000001100010000000000000000000,00000010000000000010101000000000,00000000100000110000110000000000,00000100101111000001100000000000,00011111000000000000000000000000,00010101010000000000000000100000,00100000010000000000000011100000,00010001000011000000001111100000,00001010001101000000010110000000,00000001010110000000000100000000,00000000000000000000011000000000
28:00000000000000000000000000000000,00000110000000001000000010000000,00011101000000000110001000010000,00001000111000110010000000001110,00101000100000010000000000000001,00011000010000101000001010001001,00000000000010011010100100010010,00000000001100000010100000010010,00010000000000001001000110000010,00000000000000001000000110001100,00001100000000000001001000000000,00000000000000010001100010000000,00101000000010010000100000000000,01000000000110010000010000000000,00001010000001000000110000000000,00010011000001000000010000000000,00000000000000000001000000000000,00000000000000001001001100000000,00000000000000001110000000000000,00000000000001110000100000000000,00000000000000010000100000000000,00000000011010110000111000000000,00000000010000000000100000000000,00000001000001000000001000000000,00000110010000000000110000000000,00000000011111000000000000000000,00010001000001000000000000000000,00100011010001000000001011000000,00011000000001000000000001000000,00001101101010000000000110000000,00000000011110000000001000000000,00000000001100000000000000000000
29:00000000000000000000000000000000,00000000000000000000000110000000,00010111100000000000001000101100,00000111000000111000000000000010,00100011000000010000001000011001,00000010000001111000000100101001,00001010000000110111110110000000,00000100010000001110101110000000,00000100011100001000000110001000,00100100000000001000000000000000,00100100000000000000111000000000,00101000000010010000010000000000,00000000000011010000010000000000,00000000000000000000010011100000,01000000000010111000001111100000,00111100000000001000000111001000,00000000000000011000011001001000,00000110000000001001000000100000,00000010000000101011110000000000,00000000000000111010110010000000,00000000000000110000110000000000,00000000000010000000010100000000,00110000000001000000100100000000,00010000110000000000000000000000,00001101010100000000001000000000,00001100000010000001100000000000,00010101010001000000000000000000,00100001010010100000001100000000,00010100000001000000001110000000,00001010000100000000000100000000,00000010000000000000000000000000,00000000000000000000000000000000
30:00000000000000000000000000000000,00000000010000000000000010010000,00000001000100100000000000100000,00100110000000010000000000000000,00000010000000000000000000000010,00010011100000010000000000010010,00001010011100100111110010001100,00000100001000001011000100000000,00010100000100001000111100000000,00001000000000000000110000000000,00001000000000000000010000000000,00011000000000001000000000000000,00111000000000000000110000000000,00100000000010110000011100000000,00111000000000001000000001100000,00010100000000000000000111001000,00000000000000001000001001001000,00000000000000001000100000100000,00000000000000000001100000000000,00000000000000001111111000000000,00000000000000000000010010000000,00000000000000000000010100000000,00110000000000000000011000000000,00000000000000000001000000000000,00000000000000000001110000000000,00000011100000000000000000000000,00001000000000000000000000000000,00011100000010100000000000000000,00001100000001000000000000000000,00001000000100000000000000000000,00000100100000000000000000000000,00000011000000000000000000000000
31:00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000111011100,00011000100000000000000011001100,00001000000000000000000011111100,00001010011000000000000000111100,00000100000000000000000000000000,00000000000100000000110000000000,00000000000100000011110000000000,00000000000000000010110000000000,00000000000000000010010000000000,00000000000000000010100000000000,00000000000000000011000000000000,00000000000000001101000010000000,00000000000000000001111010000000,00000000000000000111010000100000,00000000000000000111110000110000,00000000000000001000100000000000,00000000000000000000000000000000,00000000000000000001000000000000,00000000000000000000001000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000101000000000000000000000000,00000001000000000000000000000000,00000000000000000000000000000000
0:00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000
1:00000000000000000000000000000000,00000000000000000000000000000000,00000000000010000000001100000000,00000000000010000000111000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000010000010000000000000000,00001001111000010000000011000000,00001110010011100000000001000000,00000000000001100000000010000000,00000000100000000000000000000000,00000000100000000000000000000000,00000010001000000000000000000000,00000010000010000000000000000000,00000000100100000000000000000000,00000001010100100000000000000000,00000000100000000000000000000000,00000000000000100000000000000000,00000000000000100000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000100,00000000000000000000000000000110,00001000000000000000000000000110,00000000011100000000000000000000,00000001001100000000000000000000,00000001001000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000
2:00000000000000000000000000000000,00000000000000000000011010000000,00000000000011000111100000000000,00000000000011000100001000001100,00000000000011100000100000000000,00000000110001110000000000000000,00000110000000100000000001100000,00000000010111110000000010010000,00000000111100011000000000100000,00000010010010000100000111000000,00000010010000000000000011000000,00000000000101011100000000000000,00001000000000000000000000000000,00000000000000000000000000000000,00000000001100000000000000000000,00000100001100100000000000000000,00000100001000000110000000000000,00000000011110001100000001100000,00000000000111000000000000000000,00000000000111000000000000000000,00000000000000000000000000001100,00000000000000000000000000000000,00000000000000000000000000001001,00001111110010000000000000001000,00100101000010011000000000001000,00101000000000011000000000000110,00100000000100000000000000000000,00110010000000000000000000000000,00010110001000000000000000000000,00000111100000000000000000000000,00000110000000000000000000000000,00000000000000000000000000000000
3:00000000000000000000000000000000,00000000000000000011000001000000,00000000000001000000000000101000,00000000000000000000001000000010,00000000001100011000000000001000,00000000100110000000000000000000,00000001000011001100000000000000,00000000100011111000000000000000,00000011100101000000000000000000,00000010000010000100010000000000,00000010001001000010010001000000,00000000000011111111110001100000,00001000000000100011000000000000,00010000000000000000000000000000,00000000000000100000000000000000,00010000001001000000000000000000,00011100001001000000000000000000,00001100000011100010000000010000,00000011110001110100000001000000,00000000010001000000000000000100,00000000000001000000000000010000,00000000001111000000000000001000,00000000111101000000000000000000,00100000000000100000000000000001,00000000000010001000001100010000,01000000001100101000011100000001,01000000000000010000100000000100,01001010001000000001000000000000,00101100000000000000110000001100,00011000011000000000010000001100,00001001100000000000000111000000,00001010000000000000000000000000
4:00000000000000000000000000000000,00000000000000000000110001000000,00000000000000000011000000100000,00000000000000100001001001001110,00000000010011100000110010100000,00000000010100100000000011000000,00000000010010001100000010100000,00000000001011111100100001000000,00000001101000000100110000000000,00000000001000000010100000000000,00000000000000000001100100000000,00000010000000000000000100000000,00001000000000000110100000000000,00010000000000010011000000000000,00100000001010001010000010000000,00100000001000011000000010100000,00100000000100010001000010000000,00000000000010000001000000001000,00101100100000001110000001000100,00010000000000000000000000000000,00110000010010100000000000011000,00011110111110100000000000011100,00010000000001100000000000000001,00000000000000100000000100100000,00100000000010000000011001100000,00001000000000100000000011011001,00001001010000010000001000000100,00000000010000000000001000010100,00000000010000000000000000010100,00110000000000000000000000010100,00000001010000000000000101011100,00001110110000000000000010000000
5:00000000000000000000000000000000,00000000000000000000001001000000,00000000000000000000100000101000,00000000000001000000110000010010,00000000001010000000001000011000,00000000001100000000000000100000,00000000000000001000000101000000,00000000000100111000100000000000,00000000001110000110000000000000,00000001001100000001100100000000,00000001000000000000000000010000,00000001000000000000000000011000,00001100000000000000001000100010,00000000000000110001100010101000,00000000000110000100000101000000,00000000001000010100001000100000,00001010010000001011000010000000,00000111100000000100000000001000,01000000111000000011110000000100,01000000100111000000100000000100,00001000100000000000000000011000,00100101000010000000000000101000,00000000000100000000000000000001,00000000000001000000011000100000,00001000001111000000000010000000,00000110000000000000100011110000,00000001000000101000001101001000,00001111000000000000010000010000,00000101000000000000000011100100,00000100001000000000000011000000,00000100010000000000000100000000,00000011010000000000000000100100
6:00000000000000000000000000000000,00000000000000000000010010000000,00000001000000000000100001001000,00000001000000000000000000010100,00000000000010000000110000001000,00000000000000000000001000100000,00000000000000000000000010000000,00000000000000000000000000000000,00000000000000001010000000000000,00000001110010000100100000000000,00000001010000000000000000011110,00001111000000000000000000010001,00010011000000100000000100100000,00100000000000001011000000010010,00000100000110001011001000001100,00100100011000100001010001000000,00101101101000001000100011000000,00001100000000000100000100010000,00000000000000000010001000011000,00000000010010000001010000100000,00000000110010000000000000111000,00000001000010000000000000101000,00000000000000000000000000011001,00000110000100100000000000010000,00000010010100011000001001010000,00000100100010000000010001010000,00000111000000001000001110110001,00000001011000000000000000011010,00001100000000000000000001110000,00001100000000000000000001110000,00001101010000000000000011001000,00000001110000000000000000111000
7:00000000000000000000000000000000,00000000000000000000000000000000,00000000010000000000000001000000,00000000010001000001000000000100,00000001100011100001000000000100,00000000000010100000101101101000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000001001000000100000000,00000000101110000001100000001110,00010100101110000001000000110001,00100000100000000001100100000000,00100100100011100001000000101000,00101111111100111100000011110000,00011101000000011101000101000000,00001110100000000001111100000000,00001110000000000000000000000000,00000100000100000010010000000000,01000100000101000000010000000000,01000000011000000001000000110000,00001000111000000000100000000000,00000001001000010001000000000111,00000000000000000000000000000001,00000010000100100000001110001001,00000100110110100100000001010001,00000100011100001000001001100000,00000010101100010000000100001000,00000000111000000000000001000000,00000001001000000000000011000000,00000000100000000000000001110000,00000000000000000000000000000000
8:00000000000000000000000000000000,00000000000000000000100000000000,00000100010000000001000000001000,00000100001001100000000001000100,00000011010010000000000101000000,00000000000100100000011000100000,00000000000011101000000000010000,00000000000000001100000000000000,00000000000000000100000000000000,00000000000110110000000000000000,00011000001000001000011000000000,00010000000010000010000011000000,00100000000000110110010010111110,00010110000000011000000011100000,00000010000000000111000000110000,00000110000000000101000000010000,00000100001000000010000000000000,00000000011100000000100000000000,00001000011000000011100000000100,00000100000110000000000000001110,01000100000000100010100000001000,00101000000000000000000000000000,00000001001000010000010000000000,00000000000000011101100000000100,00000001000000100000000110000100,00001101000000000100000000000010,00000000100110011000001110010010,00000010011001111000000100001010,00000000000000000000000000000000,00000001100010000000000010000000,00000001000010000000000000000000,00000000000000000000000000000000
9:00000000000000000000000000000000,00000000000000000000000100000000,00000101110000000001000000001000,00000101001000010001100010100000,00000010100001110000111000000000,00000000000011100000110000100000,00000000000011101000000000000100,00000000000100001100000000010000,00000000110110000100000000000000,00000001110000110000000000000000,00000001110100110000000000000011,00001000100010100000000101000000,00010110100000000000000011000000,00000100000000000000000001000000,00010010000000000000000000101000,00000100000000000000000000000110,00000000000000000000000000000000,00000000011000000100100000011000,00000000000000000001000000000000,00010000000000000000100000001100,00100100001100000100010000110000,00011000000000101000000010100000,00000000100000011000001000000000,00000000000000001110011000000000,00000000000000011110001000001000,00001110000000000000110100001100,00001110000010000000111000001100,00000000000001010000000000000000,00000000000010000000000000000000,00000001000001000000000110000000,00000001000001000000000000000000,00000000000000000000000000000000
10:00000000000000000000000000000000,00000000000000000000101000000000,00000000000000011011100100000010,00000000000110011000011000010010,00000000000001010000000000000000,00000000000001000000000000000000,00000000000001000000000000000000,00000000110111000010000000000000,00000000000101000000000000000000,00000000000100110000000000000101,00000010010010010000000011000011,00000000010000100000000101000000,00000010010000000000000010000000,00000010010000000000000000000000,00001111110000000000000000010000,00001101110000000000000000000100,00000000000000000001010001000000,00000000010000000000000000000000,00110000010000000000100000000000,00100010000000000000111000000000,01000010000000000111111000000000,00101000001000001000001000100000,00000000100001010001110000000000,00000000000000001000000000001000,00000000000000011010011000001000,00000000100000010101011000001100,00000000000000010001010000001000,00000000000000010010000000001000,01110000000001010100000000100000,01110000000010100000001101000000,00000000000000000000001110000000,00000000000000000000000000000000
11:00000000000000000000000000000000,00000000000000000000110000000110,00000000000010011000000000001000,00000000000110001011000000001000,00000000000000110100000000000000,00000000000001100000000000001000,00000000000000000000000000011000,00000001100100001100000000000000,00000000000111001100000000000010,00000100000001000000000000001001,00010110000000010000000010100101,00010000010000010000000010000000,00000000010000100000000000000000,00000010001100000000000000000000,00000110111100000000000000001100,01101011110110000000110000000100,00011100000000000001000001000000,01110000010000000000000100000000,00010000101000000010000100110000,00000100010000000011100000000000,01000100000000000000001000000000,00000000001000011100000000100000,01010000000010100100000000000000,00000000000000001000000000000000,00000000010000011001000110001110,00000000000101100100000110001010,00000000000010110000001100001100,00000000000011100000010000011100,00000000000011000000000100011100,00000000000000111100000011000100,00000000000000000000001100000000,00000000000000000000000000000000
12:00000000000000000000000000000000,00000000000000000001000000000000,00000000000001000000110000001000,00000000000110010110000000000110,00000000000100110000000000000000,00100000000000000000000000000000,00110000000100000000000000001000,00000000100010000000000000010100,00000000000100000000000000000000,00001100001000000000000000000010,00001000000000000000000000100100,00000000110000000000000000100000,00000000010001000000000110000000,00000000001000000000000000001000,01100110000100000000000000000000,00001000000000000000000000100100,01111010000101000000100101001000,00010000000111000000000001001000,00011100010000000001000000000000,00011100110000000000011000000000,01001010100000000000000000000000,00000000100000011000000001100000,00000000001011100100000000100000,00010000000010001100000000000000,00110000000010000100010000111100,00000000000000100000010000111010,00000000000011100000000010010100,00000000000100000010010000001000,00000000000100000000000100000000,00000000000001100000010010011100,00000000000000011110001100000000,00000000000000000010000000000000
13:00000000000000000000000000000000,00000000000000000010100000000000,00000000000001000000010000000110,00000000000001000001000000000000,00000000000010000000000000000000,00110000000100100000000000000000,00001000000111000000000000000000,01110000000100000000000000010100,01101100001000000100000000000000,00001100000000001010000001110010,00001101001000100000000100000010,00001101100001000000000000011000,00010000010001000000001000110000,01000000000000010000001100010000,00000010001100000000000000000001,00000110111001000000000000011101,01100011000000000000000110000000,00000000000100100000011010001000,00000100001000000000100000000000,00000000001000000000111101100000,01100010001110001000001001100000,00010000000011111100000001100000,00000010000000000100110000100000,00010000000010001100110110000000,00100000000001000011000000000000,00000000000000100000110000000000,00000000000000000000110011100001,00000000000010110011111000011001,00000000000100010000000100000000,00000000000010001110100100010000,00000000000001101110000000000000,00000000000000011110000000000000
14:00000000000000000000000000000000,00000000000000000000100000000000,00000000000000000010010000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000101000000000000000000,00100100000101000000000000001000,01101101110011000110000000010000,01101100000100001001000000000000,00110001000001100000000001110000,00010000000000000011000000110001,00011000010100000010000000100000,00110010010000000010001011110000,01001110000001000000001100010000,00000010000000000000000000010001,00010100010100000000000001110100,00100100101110000000000000010011,00000000000101100000000000000000,00010100000100000000001000010000,00000010001000000001101111100000,01010001000000010000101010000000,00010010001000110011010000010000,00010101001000000110000010010000,00000011000000001010000000000000,00100000000011000000000000001100,00000000000000100001010000000001,00000000000011000000000000100000,00000000000100110001000000010001,00000000001000100111100000010010,00000000000110001111111000001100,00000000000000100000011000000000,00000000000000000100000000000000
15:00000000000000000000000000000000,00000000000000000001101100000000,00000000000000000000000100000000,00000000000000000001010000000000,00010000000000000000000000000000,00101000000000000000000000000000,00000000000000000000000000011000,01101101000011001000000000100010,00101000001011110000100000100000,00000000000000000000010000110001,00000000000000000011110000000000,00001000000000000010000010000001,00100100000001000000000000000000,00000100000000000010010100000000,00001100000000000101100100010000,01001000000000000000110000100010,00000000001100000000000100010011,00001000000010000000000000000000,00110100000000000000000100010000,00000110000000001000100110100000,01110011010001100000001110010000,01110100000000000000000101100000,01010000000000000000000010000000,01100000001000000000000000000000,00000000001000000000000000010110,00000000000011100000001000001101,00000000000010010000000011110000,00000010000000010000001000001001,00000110001111010001110100001000,00001110001011100001000000000000,00001010000100100000100100000000,00000000000000000000001000000000
16:00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000001000010000000,00000000000000000000000001000000,00100010000000000000000101000000,01000010000000000000000011000000,00000000010001001100000000111100,00000001000110110000100000100010,00000000001000010000000000100001,00000001001000010000001100111100,00000000001000000000100000000100,00011010000000010010000000001101,00000000000111010001000000001110,00000000000000000001110000000100,00000000000000000000000110001000,00100000001000000000000000100000,00000000001000000000000100010000,00010000000010000000000010010000,01010000000001100000000001010000,01100000000000000001000001100000,00000010000000000000000011100000,00111100010010000000101011000000,00101100010000001000000001000000,01111100010000000000000001000000,01011000000000000101110000000000,00000000000111100000000000000001,00000000000000010000000011000000,00000110000000010010000001000101,00001010001100010000010000000000,00000110010010010011100000000000,00000110011000000001000100000000,00000000000000010000010000000000
17:00000000000000000000000000000000,00000000000000000000011000000000,00000000000000000000100100000000,00001100000000000000000101100000,00000001000000000000000100000000,01000000000000000000000100000000,00000000000111001100000010100110,00010101110000000001000001000000,00000000000000100001000000000001,00000000100101100101000000001101,00000001000111110000110001010000,00110010000000010000000000111010,01000100100000000000110000000000,00000010000000010000001100001000,00000000000000000000000110000000,00000000000000000100000000110000,00000000010100000101000100010000,00101000001000000000000000010000,00100000000000111000000001110000,00000010000000000100000000000000,00000001000000001100000000000000,00000000100101001000000100000000,01000100000000000000000011000000,00000100000000001011000000000000,01000100010000001000000000000000,01000000000000100100000000000101,00000000000011100100000110000100,00000000000100000000000000000010,00000010010001000000010001000000,00001001100001100010100000100000,00011101010010010001011110000000,00000001100000000000000000000000
18:00000000000000000000000000000000,00000000000000000000000000000000,00000100000000000000010000000000,00001011100000000000101011100000,00010011000000000000010011000000,00100010000000000000000001000110,00000000000000000000000101000010,00101010000111000100000111110010,00000011100011000001000010000010,00000011100000001101000110001110,00000001000000000011001110010011,00100101100000000011000001000000,01001000010000000000001000010000,00000010001000000000000100010000,00000010000000001000000100010000,00100010000000000000001001001000,00100111100011000101000000001110,00111001010000000000000000001111,00111000010000011000000000001111,00000000000000011000000000000000,00000011010000010000000000000000,01001011011000110110000000000000,01000110011001000000000110000000,01000110010000110000000001000000,00000110010000000000000100000101,01011100001001000000000011000000,00100000000000010000000001001000,00000100001100001000000011101100,00000010010000000100000001100000,00010010100001110010001000000000,00111110111010000001000000100000,00000000000000000010000001100000
19:00000000000000000000000000000000,00000000000000000000000000000000,00000101000000000000000000000110,00000101110000000000110001100000,00000000000000000000110000000001,00101000000000000000000000000000,01001100000000000000000110001001,01000011000011000001101101110000,01100110000000000100000001010010,00000110000000000100000100011100,00000110000000001001101110000000,00000000000000000100010001011000,01100001000000000000001100111000,00111001001000010000000100111000,01000010001000000000000000101000,00100000000000000000000100000100,00101111010011000001111000000010,00000000100000100000000001000000,00011000000000000000000000010001,00000000000000101000000000000010,00011001100000111000000000000101,00000011111000000000000000000000,00000000110000000000000010000010,00000000011100000000000010000010,00000000011100000000000011110000,01001100011000100000000000010000,01100100000000010000000001110000,00000010000100000000000000100001,00000010010000001000001010100110,00110000010111111000001100010000,00001000000000001010001000010000,01010000000000000000000000000000
20:00000000000000000000000000000000,00000110000000000000000000000000,00000110000000000000101000000101,00000110000000000001000000000000,00000000000000000001001000000101,00111000110000000001000000100000,00001000000000000000000000110000,01000100000110000001001010110001,01010100000000000011000001010110,01101010000000000110000000111010,00001010000000011000000010000000,00101010000000101100000000101000,00001011110000101101011000001100,00000000001000000000000000001000,00010000000000010000000100011000,00010000000000000000000000100000,00010100100000000000111100000010,00000000000011100000000000000000,00001100000000001000000000011010,00001100000001111001010000000100,00001110101100011000111000000101,00011011011000000000001100000001,00111001011000000000000110000000,00001001010110100000000000001001,00001000110110100000000000100000,00000000111011100000000000000000,00100000000000100000000000000000,00010000000001100000000000110001,00010000000111100000000000110000,01111000000010000000000000100000,00010000000000000000001000100000,00100000000000000000000110100000
21:00000000000000000000000000000000,00000000000000000000010000000000,00000000000000000000101000000101,00000000000000000101000000000100,00000000000000000001000000000101,00000000110000000000000000110101,00000100111110000000010000000000,00000000110000000000000001000101,00010000011010000000001100000010,00001010011011011110000100001000,01101010010110111111111010000100,01010010000010001110011000000000,01010010000001000011011000010000,00010101010000101111101000000000,00010000001000010100000100001110,00001101001000000100100000000000,00000000100000000011110010010000,00000000100000000000111010000000,00000000100000011001001100000000,00000100010000011010000000000000,00000001010000011110000100000110,00000000101000010100110100001000,00000000000110000000000010000000,00000000000000100000000000010000,00010000010001110000000001000000,00101000100100100000000000100000,00011000000001000000000001000000,00001000000000000000000000001110,00000000000101000000000000001000,00000000000010000000001000100110,00100000000010000000010000100000,00000000000000000000011010100000
22:00000000000000000000000000000000,00000000000000011100000000000000,00000000000000010001101000000011,00000000000000001000000100000000,00111010000000000000001000000000,00000011100000000000001000010000,01000001110000000000000000001011,01000010100001000010000001000010,00010010010000000001110000000010,00101010000000100001110000000101,00111011000110000001100000000110,01000100000010001000000000000100,01000100000000000001010000010010,00000000000000000001110000001100,00001110110000000001001000001000,00000000000000000010100000001100,00000000100100000010000001000000,00000000000100000100000001000000,00000010011000000000000010000000,00000000000000000000000100000000,00000000000000001100000000000000,00000000010000010111010000001110,00000000000000000000000010000000,00000001000001000000000010010010,00000001000000000100000000000000,00000000000010110000000100100010,00000000010100000000000001101000,00000000000000000000000000010000,00000000000101000000000000011100,00000000000010000000000000110010,00000000000000000000001000100010,00000000000000000000000010000000
23:00000000000000000000000000000000,00000000000000011100010000000000,00000000000000010000101001000010,00000000000000000000000100000001,01010011000000000011000010000000,00000000100010000100000010100000,00000000000001000100000010110000,00000001000001000000001010000000,00000001000010000010100001000000,00001000011000001101100000000010,00111001011001111100100000000000,00000000000001001100000000100000,00000000000000100000000000010100,00101000100000000000000000000010,00000000010000000000110000000010,00000001010000000000111100000000,00000000000000000011000001000000,00000000000010000100000001000000,00000000000000001000000010000000,00000000001101000000000100000000,00000000000000000000000000000000,00000000010110000110000000111000,00000000100000000000000000000000,00000001000000000010000000000000,00000000000000000000000100001000,00000010000010011100000011010000,00000010000010000000001111110100,00000000000000000000001100001000,00000000000101000000000110100100,00000000000000000000000000000110,00000000000000000000001000010010,00000000000000000000000111000000
24:00000000000000000000000000000000,00000000000000010000101000001110,00000000000000111101000011111101,00000000000000000110000001000100,00010000000011000100000010000000,00001100000000000100000010000000,00000000001101100000000000000010,00110101000011000100000001000000,00000001000000000000010001001010,00001001011000000110000001001010,00010000000000000110000000001010,00100100000000000000000000110000,00101000000000000000000000001000,00000000000000000000000000000000,00000000100000000000000000000000,00000001000000000000001100000000,00000001110000000011000000000000,00000000010000000100000001000000,00000000000000000000000000000000,00000000010000000000000100000000,00000000001010000011110000000000,00000000100000000010000000100000,00000001000000000100000000000000,00000010000000000010000010001000,00000010000000000000000010000000,00000100000010000000001100010000,00000100011000101000000011100110,00000111000000110000000000100110,00000000000111000000000010000000,00000000000000000000001000000001,00000000000000000000000101000110,00000000000000000000000000000000
25:00000000000000000000000000000000,00000000000000010000111000001110,00000000000000010000000001001110,01100000000000000010000001000100,00000000000011100000000000000000,00000000100010000100000010000010,00000011010001100000000000000000,00000011001000001000000011100000,00000000111000000000001000000000,00000100110000001001010001010000,00001000000000000001000000100000,00001100000000000010000000111000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00110001000000000000000000000000,00000001000000000000001010000000,00000000001100000000100000000000,00000000010001100100010000000000,00000000010000000101010100000000,00000000000000000110000000000000,00000010000000000000110000000000,00000010000000110011100000100000,00000011001000000100000001000000,00000010010010000000000011010000,00000000010000001100000000010000,00010000000001100000000010000010,00001110100011110000000100001100,00000101001100100000001000000001,00000100100111000000000000000001,00000011000000000000001101000010,00000000000000000000000000000000
